Sample,Elapsed_s,X_m,Y_m,Heading_deg,Command_X,Command_Y,Command_Z,LidarLocalizationValid
30,3.4369999999762513,0.22096287495221179,0.0013149927224047257,-0.25,0.0,0.25,0.0,True
31,3.5459999999729916,0.2328421761438252,0.0012958818094255225,-0.2599945068359375,0.0,0.25,0.0,True
32,3.6709999999729916,0.2579212922493794,0.0010469093127468921,-0.2299957275390625,0.0,0.25,0.0,True
33,3.76500000001397,0.26956121786602305,0.0008851425241184302,-0.25,0.0,0.25,0.0,True
34,3.875,0.2818002121134806,0.0009421361669858782,-0.2599945068359375,0.0,0.25,0.0,True
35,3.9839999999967404,0.29139802660975733,0.0012668217202326535,-0.3000030517578125,0.0,0.25,0.0,True
36,4.077999999979511,0.3045968879609657,0.0013378150791559236,-0.3199920654296875,0.0,0.25,0.0,True
37,4.186999999976251,0.316955746236638,0.0013473628252800864,-0.410003662109375,0.0,0.25,0.0,True
38,4.311999999976251,0.3287186958725873,0.0008811399064254868,-0.44000244140625,0.0,0.25,0.0,True
39,4.4060000000172295,0.34047748187141214,0.0009743950379694128,-0.4499969482421875,0.0,0.25,0.0,True
40,4.5310000000172295,0.3525967755699206,0.000999589470945577,-0.459991455078125,0.0,0.25,0.0,True
41,4.64000000001397,0.36423613939352195,0.0010330355148284065,-0.5,0.0,0.25,0.0,True
42,4.73399999999674,0.37707532319076303,0.0010803341247064154,-0.519989013671875,0.0,0.25,0.0,True
43,4.85899999999674,0.38907522705193776,0.0010511129960111395,-0.5099945068359375,0.0,0.25,0.0,True
44,4.967999999993481,0.40107384503550425,0.0011622002545721047,-0.529998779296875,0.0,0.25,0.0,True
45,5.061999999976251,0.424471594248322,0.001330679674888498,-0.6100006103515625,0.0,0.25,0.0,True
46,5.170999999972992,0.4361042329578328,0.0019540003905156944,-0.709991455078125,0.0,0.25,0.0,True
47,5.2810000000172295,0.4482284440198369,0.001621009434742564,-0.7299957275390625,0.0,0.25,0.0,True
48,5.39000000001397,0.4598676406597815,0.0017053368486648509,-0.7599945068359375,0.0,0.25,0.0,True
49,5.51500000001397,0.4719865732338298,0.0018004374341404172,-0.8600006103515625,0.0,0.25,0.0,True
50,5.625,0.48374444039241443,0.001970336443311381,-0.80999755859375,0.0,0.25,0.0,True
51,5.717999999993481,0.49526444772584605,0.0019923038903428775,-0.8300018310546875,0.0,0.25,0.0,True
52,5.842999999993481,0.5079783098110537,0.002449189248771596,-0.8300018310546875,0.0,0.25,0.0,True
53,5.952999999979511,0.5206999097779658,0.0023704278519384625,-0.8300018310546875,0.0,0.25,0.0,True
54,6.061999999976251,0.5321008914958638,0.0023387909716320347,-0.8699951171875,0.0,0.25,0.0,True
55,6.170999999972992,0.5558555835933945,0.002718041885360932,-0.9799957275390625,0.0,0.25,0.0,True
56,6.2810000000172295,0.5665272682199436,0.0032464184573999257,-1.0,0.0,0.25,0.0,True
57,6.375,0.5781753568794992,0.002811024481063098,-0.8799896240234375,0.0,0.25,0.0,True
58,6.5,0.5884885760991367,0.003252200500249705,-0.989990234375,0.0,0.25,0.0,True
59,6.60899999999674,0.6001319823575848,0.0031103905765421263,-1.0099945068359375,0.0,0.25,0.0,True
60,6.717999999993481,0.6112905819748029,0.003234127396471724,-0.989990234375,0.0,0.25,0.0,True
61,6.827999999979511,0.6231715805901229,0.0032385908452825874,-1.0099945068359375,0.0,0.25,0.0,True
62,6.936999999976251,0.635165801468624,0.0036091673360151566,-1.1399993896484375,0.0,0.25,0.0,True
63,7.045999999972992,0.6480037630424702,0.0037963390247557753,-1.1399993896484375,0.0,0.25,0.0,True
64,7.1560000000172295,0.6600004166750918,0.004041118125525022,-1.1699981689453125,0.0,0.25,0.0,True
65,7.26500000001397,0.6721153659086978,0.004366057525664779,-1.3600006103515625,0.0,0.25,0.0,True
66,7.375,0.695268717975805,0.004852632026142684,-1.3899993896484375,0.0,0.25,0.0,True
67,7.48399999999674,0.7073859801817894,0.005073324289117054,-1.42999267578125,0.0,0.25,0.0,True
68,7.592999999993481,0.7190195517460284,0.005441038098393298,-1.5,0.0,0.25,0.0,True
69,7.702999999979511,0.730774602954542,0.005751702883059425,-1.5399932861328125,0.0,0.25,0.0,True
70,7.811999999976251,0.7414518611500236,0.005968017571336718,-1.5399932861328125,0.0,0.25,0.0,True
71,7.920999999972992,0.7530681544964755,0.006922521169240022,-1.67999267578125,0.0,0.25,0.0,True
72,8.03100000001723,0.7667576240410917,0.006774940097532128,-1.709991455078125,0.0,0.25,0.0,True
73,8.14000000001397,0.779950895422395,0.007164485170870893,-1.6399993896484375,0.0,0.25,0.0,True
74,8.25,0.7922974037939068,0.007755069871336339,-1.8000030517578125,0.0,0.25,0.0,True
75,8.375,0.8156858441506052,0.008440150331814696,-1.8799896240234375,0.0,0.25,0.0,True
76,8.48399999999674,0.8280354399087195,0.00892236946293584,-1.9799957275390625,0.0,0.25,0.0,True
77,8.59299999999348,0.8395476842429495,0.009319732637774561,-2.0099945068359375,0.0,0.25,0.0,True
78,8.702999999979511,0.851294138487711,0.009881694145481543,-2.0999908447265625,0.0,0.25,0.0,True
79,8.795999999972992,0.8614732227845976,0.010603038366452757,-2.2299957275390625,0.0,0.25,0.0,True
80,8.920999999972992,0.8753923662068628,0.010871961033208997,-2.25,0.0,0.25,0.0,True
81,9.03100000001723,0.8869027343647555,0.011322254631395622,-2.2899932861328125,0.0,0.25,0.0,True
82,9.14000000001397,0.8963613154621484,0.012040220413356291,-2.2299957275390625,0.0,0.25,0.0,True
83,9.25,0.9089577372902142,0.012345323528806108,-2.2899932861328125,0.0,0.25,0.0,True
84,9.35899999999674,0.9209351723236245,0.013114521679569884,-2.3899993896484375,0.0,0.25,0.0,True
85,9.46799999999348,0.9456418248018337,0.013903025751938058,-2.5699920654296875,0.0,0.25,0.0,True
86,9.577999999979511,0.9572723991292814,0.014351964797743144,-2.5699920654296875,0.0,0.25,0.0,True
87,9.686999999976251,0.9690195556570758,0.014884644891002847,-2.6399993896484375,0.0,0.25,0.0,True
88,9.795999999972992,0.9812522926932588,0.015315815054013837,-2.779998779296875,0.0,0.25,0.0,True
89,9.90600000001723,0.9908337155086682,0.015917723926765912,-2.7599945068359375,0.0,0.25,0.0,True
90,10.0,1.0025861616435487,0.016343551879731695,-2.779998779296875,0.0,0.25,0.0,True
91,10.10899999999674,1.0172074632887844,0.017061882237332182,-2.8899993896484375,0.0,0.25,0.0,True
92,10.21799999999348,1.0294153637236263,0.01797506965595618,-2.9799957275390625,0.0,0.25,0.0,True
93,10.327999999979511,1.0410349246759814,0.018651918054908293,-3.0500030517578125,0.0,0.25,0.0,True
94,10.436999999976251,1.0534740623979741,0.019731833175570253,-3.0800018310546875,0.0,0.25,0.0,True
95,10.545999999972992,1.0652302672478826,0.020105115598734787,-3.1999969482421875,0.0,0.25,0.0,True
96,10.65600000001723,1.077666435879625,0.021218603571637514,-3.220001220703125,0.0,0.25,0.0,True
97,10.76500000001397,1.1024753047422209,0.022443109577729655,-3.3300018310546875,0.0,0.25,0.0,True
98,10.875,1.1133449705100424,0.023588379235547605,-3.5099945068359375,0.0,0.25,0.0,True
99,10.98399999999674,1.1259329517362344,0.024154814397920884,-3.529998779296875,0.0,0.25,0.0,True
100,11.09299999999348,1.1359756448497398,0.02505215298580074,-3.6199951171875,0.0,0.25,0.0,True
101,11.202999999979511,1.149759668326159,0.025726928854103364,-3.69000244140625,0.0,0.25,0.0,True
102,11.311999999976251,1.1614852030892249,0.026626368161113703,-3.739990234375,0.0,0.25,0.0,True
103,11.420999999972992,1.1733344042488345,0.027472231229855208,-3.75,0.0,0.25,0.0,True
104,11.53100000001723,1.1862368404402817,0.028750741440316103,-3.8600006103515625,0.0,0.25,0.0,True
105,11.64000000001397,1.1983610741466852,0.02908437929135741,-3.8799896240234375,0.0,0.25,0.0,True
106,11.76500000001397,1.2102175521780694,0.02982072530729802,-3.8899993896484375,0.0,0.25,0.0,True
107,11.875,1.2225420839051038,0.030744564705052768,-3.9499969482421875,0.0,0.25,0.0,True
108,11.98399999999674,1.2452657050624272,0.03261183149576589,-4.0500030517578125,0.0,0.25,0.0,True
109,12.09299999999348,1.2580962631524468,0.03318375952061809,-4.1999969482421875,0.0,0.25,0.0,True
110,12.202999999979511,1.2696996424111116,0.034099893283822694,-4.17999267578125,0.0,0.25,0.0,True
111,12.295999999972992,1.2816663507505082,0.034981486319763576,-4.239990234375,0.0,0.25,0.0,True
112,12.420999999972992,1.2937575246510922,0.035805307367423114,-4.25,0.0,0.25,0.0,True
113,12.53100000001723,1.3050890824061392,0.03713549078266755,-4.25,0.0,0.25,0.0,True
114,12.64000000001397,1.3183962554244142,0.03778918144988939,-4.339996337890625,0.0,0.25,0.0,True
115,12.75,1.3283107503890723,0.03875495974027994,-4.3799896240234375,0.0,0.25,0.0,True
116,12.85899999999674,1.3425740573920293,0.03950982995439598,-4.399993896484375,0.0,0.25,0.0,True
117,12.96799999999348,1.3535589440976308,0.04063741893608195,-4.4499969482421875,0.0,0.25,0.0,True
118,13.077999999979511,1.3785857298134392,0.042267919795087525,-4.5800018310546875,0.0,0.25,0.0,True
119,13.186999999976251,1.3899539032815016,0.04311100005143921,-4.6100006103515625,0.0,0.25,0.0,True
120,13.295999999972992,1.401788520776698,0.04414107390436535,-4.660003662109375,0.0,0.25,0.0,True
121,13.40600000001723,1.4133486374616204,0.04557937629502852,-4.7899932861328125,0.0,0.25,0.0,True
122,13.51500000001397,1.4255680944642921,0.04632630653899146,-4.8000030517578125,0.0,0.25,0.0,True
123,13.625,1.4374109887529598,0.04725654650272818,-4.8600006103515625,0.0,0.25,0.0,True
124,13.73399999999674,1.4509148298980683,0.04848230296736287,-4.9499969482421875,0.0,0.25,0.0,True
125,13.84299999999348,1.4623549608295312,0.04989171007815253,-4.9799957275390625,0.0,0.25,0.0,True
126,13.952999999979511,1.4748230145120427,0.05056181453654171,-5.029998779296875,0.0,0.25,0.0,True
127,14.061999999976251,1.4867757466829514,0.05161671939324779,-5.0500030517578125,0.0,0.25,0.0,True
128,14.170999999972992,1.5105524400318153,0.0538218033547806,-5.160003662109375,0.0,0.25,0.0,True
129,14.28100000001723,1.5223769086352736,0.054963975334181264,-5.1999969482421875,0.0,0.25,0.0,True
130,14.39000000001397,1.534916939162047,0.056183581624383395,-5.279998779296875,0.0,0.25,0.0,True
131,14.5,1.534916939162047,0.056183581624383395,-5.279998779296875,0.0,0.25,0.0,True
132,14.60899999999674,1.5443238713731708,0.05740158420857196,-5.3199920654296875,0.0,0.25,0.0,True
133,14.71799999999348,1.5696654854947352,0.05961699573464986,-5.4199981689453125,0.0,0.25,0.0,True
134,14.827999999979511,1.5833233785594079,0.06048612345623782,-5.3799896240234375,0.0,0.25,0.0,True
135,14.936999999976251,1.5952693128676825,0.061614893410134756,-5.399993896484375,0.0,0.25,0.0,True
136,15.045999999972992,1.607228159139809,0.06260700602913241,-5.4199981689453125,0.0,0.25,0.0,True
137,15.15600000001723,1.618807401503681,0.06378850640699078,-5.5,0.0,0.25,0.0,True
138,15.26500000001397,1.6306244815108293,0.06500297487692205,-5.55999755859375,0.0,0.25,0.0,True
139,15.375,1.6543813466260444,0.06741015992095593,-5.649993896484375,0.0,0.25,0.0,True
140,15.48399999999674,1.6658578519199425,0.06841016294024453,-5.67999267578125,0.0,0.25,0.0,True
141,15.59299999999348,1.6776854896163265,0.06951887644453758,-5.69000244140625,0.0,0.25,0.0,True
142,15.686999999976251,1.6895118445518014,0.07063792076661612,-5.8199920654296875,0.0,0.25,0.0,True
143,15.811999999976251,1.700860247486136,0.07171490945276134,-5.779998779296875,0.0,0.25,0.0,True
144,15.920999999972992,1.7120692447733643,0.07297891409742703,-5.7299957275390625,0.0,0.25,0.0,True
145,16.01500000001397,1.7257351891563923,0.07379706697432485,-5.839996337890625,0.0,0.25,0.0,True
146,16.125,1.7383741181354175,0.07522900032506528,-5.8499908447265625,0.0,0.25,0.0,True
147,16.23399999999674,1.7472063149980777,0.07614280306496908,-5.9499969482421875,0.0,0.25,0.0,True
148,16.35899999999674,1.7612886955817708,0.0776137597291699,-5.970001220703125,0.0,0.25,0.0,True
149,16.46799999999348,1.7730951562955393,0.07892752745670042,-6.019989013671875,0.0,0.25,0.0,True
150,16.57799999997951,1.784423680764159,0.08019663166914177,-6.0699920654296875,0.0,0.25,0.0,True
151,16.67099999997299,1.8083953894004954,0.08284985184579692,-6.239990234375,0.0,0.25,0.0,True
152,16.79599999997299,1.8197193007041281,0.08415986984625724,-6.269989013671875,0.0,0.25,0.0,True
153,16.90600000001723,1.8312960787156989,0.08536510941240882,-6.2899932861328125,0.0,0.25,0.0,True
154,17.0,1.8432224794535133,0.08668707336506953,-6.459991455078125,0.0,0.25,0.0,True
155,17.10899999999674,1.854542875631875,0.0880257372449544,-6.3799896240234375,0.0,0.25,0.0,True
156,17.21799999999348,1.8653553400421112,0.08958884500467894,-6.459991455078125,0.0,0.25,0.0,True
157,17.32799999997951,1.8792324735701267,0.09074560606496199,-6.5,0.0,0.25,0.0,True
158,17.43699999997625,1.8908998989282106,0.09221822712648692,-6.529998779296875,0.0,0.25,0.0,True
159,17.54599999997299,1.8908998989282106,0.09221822712648692,-6.529998779296875,0.0,0.25,0.0,True
160,17.65600000001723,1.902232919204141,0.0934479982423136,-6.5800018310546875,0.0,0.25,0.0,True
161,17.76500000001397,1.925815462585407,0.09633419899105741,-6.8699951171875,0.0,0.25,0.0,True
162,17.89000000001397,1.9464540670644148,0.09857131390258402,-6.7599945068359375,0.0,0.25,0.0,True
163,17.98399999999674,1.9573064906796647,0.09977919919902645,-6.69000244140625,0.0,0.25,0.0,True
164,18.09299999999348,1.9691109518481862,0.10111044691057988,-6.769989013671875,0.0,0.25,0.0,True
165,18.20299999997951,1.9803276187822245,0.10230452580734957,-6.779998779296875,0.0,0.25,0.0,True
166,18.31199999997625,1.9932123892708025,0.10369747192764574,-6.779998779296875,0.0,0.25,0.0,True
167,18.42099999997299,2.003935149928327,0.10497881402130908,-6.839996337890625,0.0,0.25,0.0,True
168,18.53100000001723,2.0163416939706766,0.10632964596529114,-6.8600006103515625,0.0,0.25,0.0,True
169,18.64000000001397,2.0227747665127898,0.10710420961261474,-6.8199920654296875,0.0,0.0,0.0,True
170,18.75,2.0227747665127898,0.10710420961261474,-6.92999267578125,0.0,0.0,0.0,True
171,18.85899999999674,2.0227747665127898,0.10710420961261474,-7.2599945068359375,0.0,0.0,0.15,True
172,18.96799999999348,2.0227747665127898,0.10710420961261474,-7.410003662109375,0.0,0.0,0.15,True
173,19.07799999997951,2.0227747665127898,0.10710420961261474,-5.6999969482421875,0.0,0.0,0.15,True
174,19.18699999997625,2.0227747665127898,0.10710420961261474,-0.3899993896484375,0.0,0.0,0.15,True
175,19.29599999997299,2.0227747665127898,0.10710420961261474,2.6800079345703125,0.0,0.0,0.15,True
176,19.40600000001723,2.0227747665127898,0.10710420961261474,4.390007019042969,0.0,0.0,0.15,True
177,19.53100000001723,2.0227747665127898,0.10710420961261474,8.410003662109375,0.0,0.0,0.15,True
178,19.64000000001397,2.0227747665127898,0.10710420961261474,11.370002746582031,0.0,0.0,0.15,True
179,19.75,2.0227747665127898,0.10710420961261474,14.170005798339844,0.0,0.0,0.15,True
180,19.85899999999674,2.0227747665127898,0.10710420961261474,17.0,0.0,0.0,0.15,True
181,19.96799999999348,2.0227747665127898,0.10710420961261474,20.06000518798828,0.0,0.0,0.15,True
182,20.07799999997951,2.0227747665127898,0.10710420961261474,22.990005493164062,0.0,0.0,0.15,True
183,20.18699999997625,2.0227747665127898,0.10710420961261474,28.830001831054688,0.0,0.0,0.15,True
184,20.29599999997299,2.0227747665127898,0.10710420961261474,31.770004272460938,0.0,0.0,0.15,True
185,20.40600000001723,2.0227747665127898,0.10710420961261474,34.74000549316406,0.0,0.0,0.15,True
186,20.51500000001397,2.0227747665127898,0.10710420961261474,37.64000701904297,0.0,0.0,0.15,True
187,20.625,2.0227747665127898,0.10710420961261474,40.480003356933594,0.0,0.0,0.15,True
188,20.73399999999674,2.0227747665127898,0.10710420961261474,43.410003662109375,0.0,0.0,0.15,True
189,20.84299999999348,2.0227747665127898,0.10710420961261474,46.3800048828125,0.0,0.0,0.15,True
190,20.95299999997951,2.0227747665127898,0.10710420961261474,49.340003967285156,0.0,0.0,0.15,True
191,21.06199999997625,2.0227747665127898,0.10710420961261474,52.090003967285156,0.0,0.0,0.15,True
192,21.17099999997299,2.0227747665127898,0.10710420961261474,55.150001525878906,0.0,0.0,0.15,True
193,21.26500000001397,2.0227747665127898,0.10710420961261474,58.1300048828125,0.0,0.0,0.15,True
194,21.375,2.0227747665127898,0.10710420961261474,61.030006408691406,0.0,0.0,0.15,True
195,21.48399999999674,2.0227747665127898,0.10710420961261474,66.96000671386719,0.0,0.0,0.15,True
196,21.59299999999348,2.0227747665127898,0.10710420961261474,69.74000549316406,0.0,0.0,0.15,True
197,21.70299999997951,2.0227747665127898,0.10710420961261474,72.86000442504883,0.0,0.0,0.15,True
198,21.82799999997951,2.0227747665127898,0.10710420961261474,75.91000366210938,0.0,0.0,0.15,True
199,21.92099999997299,2.0227747665127898,0.10710420961261474,78.62000274658203,0.0,0.0,0.15,True
200,22.04599999997299,2.0227747665127898,0.10710420961261474,81.46000289916992,0.0,0.0,0.15,True
201,22.15600000001723,2.0227747665127898,0.10710420961261474,84.6400032043457,0.0,0.0,0.15,True
202,22.25,2.0227747665127898,0.10710420961261474,87.56000518798828,0.0,0.0,0.15,True
203,22.375,2.0227747665127898,0.10710420961261474,90.69000244140625,0.0,0.0,0.15,True
204,22.48399999999674,2.0227747665127898,0.10710420961261474,93.51000213623047,0.0,0.0,0.0,True
205,22.59299999999348,2.0227747665127898,0.10710420961261474,96.49000549316406,0.0,0.0,0.0,True
206,22.70299999997951,2.0227747665127898,0.10710420961261474,96.59000396728516,0.0,0.0,0.0,True
207,22.81199999997625,2.0227747665127898,0.10710420961261474,96.58000183105469,0.0,0.0,0.0,True
208,22.92099999997299,2.0227747665127898,0.10710420961261474,96.58000183105469,0.0,0.0,-0.15,True
209,23.03100000001723,2.0227747665127898,0.10710420961261474,96.33000183105469,0.0,0.0,0.0,True
210,23.14000000001397,2.0227747665127898,0.10710420961261474,94.35000228881836,0.0,0.0,0.0,True
211,23.25,2.0227747665127898,0.10710420961261474,94.3900032043457,0.0,0.0,0.0,True
212,23.35899999999674,2.0227747665127898,0.10710420961261474,94.40000534057617,0.0,0.0,0.0,True
213,23.46799999999348,2.0227747665127898,0.10710420961261474,94.3900032043457,0.0,0.0,0.0,True
214,23.57799999997951,2.0227747665127898,0.10710420961261474,94.3800048828125,0.0,0.0,0.0,True
215,23.68699999997625,2.0227747665127898,0.10710420961261474,94.3800048828125,0.0,0.0,0.0,True
216,23.79599999997299,2.0227747665127898,0.10710420961261474,94.37000274658203,0.0,0.0,0.0,True
217,23.92099999997299,2.0227747665127898,0.10710420961261474,94.37000274658203,0.0,0.0,0.0,True
218,24.03100000001723,2.0227747665127898,0.10710420961261474,94.37000274658203,0.0,0.0,0.0,True
219,24.14000000001397,2.0227747665127898,0.10710420961261474,94.36000442504883,0.0,0.0,0.0,True
220,24.25,2.0227747665127898,0.10710420961261474,94.36000442504883,0.0,0.0,0.0,True
221,24.35899999999674,2.0227747665127898,0.10710420961261474,94.36000442504883,0.0,0.0,0.0,True
222,24.46799999999348,2.0227747665127898,0.10710420961261474,94.35000228881836,0.0,0.0,0.0,True
223,24.57799999997951,2.0227747665127898,0.10710420961261474,94.35000228881836,0.0,0.0,0.0,True
224,24.68699999997625,2.0227747665127898,0.10710420961261474,94.34000396728516,0.0,0.0,0.0,True
225,24.79599999997299,2.0227747665127898,0.10710420961261474,94.33000183105469,0.0,0.0,0.0,True
226,24.90600000001723,2.0227747665127898,0.10710420961261474,94.33000183105469,0.0,0.0,0.0,True
227,25.01500000001397,2.0227747665127898,0.10710420961261474,94.33000183105469,0.0,0.0,0.0,True
228,25.125,2.0227747665127898,0.10710420961261474,94.32000350952148,0.0,0.0,0.0,True
229,25.23399999999674,2.0227747665127898,0.10710420961261474,94.32000350952148,0.0,0.0,0.0,True
230,25.34299999999348,2.0227747665127898,0.10710420961261474,94.32000350952148,0.0,0.0,-0.15,True
231,25.45299999997951,2.0227747665127898,0.10710420961261474,94.17000198364258,0.0,0.0,-0.15,True
232,25.56199999997625,2.0227747665127898,0.10710420961261474,92.26000213623047,0.0,0.0,0.0,True
233,25.67099999997299,2.0227747665127898,0.10710420961261474,89.8800048828125,0.0,0.0,0.0,True
234,25.78100000001723,2.0227747665127898,0.10710420961261474,87.67000198364258,0.0,0.0,0.0,True
235,25.90600000001723,2.0227747665127898,0.10710420961261474,87.6400032043457,0.0,0.0,0.0,True
236,26.01500000001397,2.0227747665127898,0.10710420961261474,87.6300048828125,0.0,0.0,0.0,True
237,26.125,2.0227747665127898,0.10710420961261474,87.62000274658203,0.0,0.0,0.0,True
238,26.23399999999674,2.0227747665127898,0.10710420961261474,87.62000274658203,0.0,0.0,0.0,True
239,26.34299999999348,2.0227747665127898,0.10710420961261474,87.62000274658203,0.0,0.0,0.0,True
240,26.45299999997951,2.0227747665127898,0.10710420961261474,87.61000442504883,0.0,0.0,0.15,True
241,26.56199999997625,2.0227747665127898,0.10710420961261474,88.25000381469727,0.0,0.0,0.0,True
242,26.67099999997299,2.0227747665127898,0.10710420961261474,90.78000259399414,0.0,0.0,0.0,True
243,26.78100000001723,2.0227747665127898,0.10710420961261474,91.57000350952148,0.0,0.0,0.0,True
244,26.89000000001397,2.0227747665127898,0.10710420961261474,91.6400032043457,0.0,0.0,0.0,True
245,27.0,2.0227747665127898,0.10710420961261474,91.6400032043457,0.0,0.0,0.0,True
246,27.10899999999674,2.0227747665127898,0.10710420961261474,91.65000534057617,0.0,0.0,0.0,True
247,27.21799999999348,2.0227747665127898,0.10710420961261474,91.65000534057617,0.0,0.0,0.0,True
248,27.32799999997951,2.0227747665127898,0.10710420961261474,91.65000534057617,0.0,0.0,0.0,True
249,27.43699999997625,2.0227747665127898,0.10710420961261474,91.66000366210938,0.0,0.0,0.0,True
250,27.54599999997299,2.0227747665127898,0.10710420961261474,91.66000366210938,0.0,0.0,0.0,True
251,27.65600000001723,2.0227747665127898,0.10710420961261474,91.66000366210938,0.0,0.0,0.0,True
252,27.78100000001723,2.0227747665127898,0.10710420961261474,91.66000366210938,0.0,0.25,0.0,True
253,27.89000000001397,2.0227747665127898,0.10710420961261474,91.66000366210938,0.0,0.25,0.0,True
254,28.0,2.0216671891176077,0.0888909983107089,91.78000259399414,0.0,0.25,0.0,True
255,28.10899999999674,2.0213459262285425,0.07833656741645685,91.71000289916992,0.0,0.25,0.0,True
256,28.20299999997951,2.021138062459995,0.06681851652991988,91.71000289916992,0.0,0.25,0.0,True
257,28.31199999997625,2.020627444785309,0.05686993747587711,91.76000213623047,0.0,0.25,0.0,True
258,28.42099999997299,2.0197452355758356,0.04381153443392749,91.70000457763672,0.0,0.25,0.0,True
259,28.53100000001723,2.0194080045104994,0.03229728683991855,91.65000534057617,0.0,0.25,0.0,True
260,28.64000000001397,2.018801019797446,0.0210310677343684,91.72000503540039,0.0,0.25,0.0,True
261,28.75,2.018761057529915,0.010228341102141459,91.66000366210938,0.0,0.25,0.0,True
262,28.85899999999674,2.018535871205151,3.12205449473302e-05,91.65000534057617,0.0,0.25,0.0,True
263,28.96799999999348,2.0178957331024843,-0.012434649633195287,91.67000198364258,0.0,0.25,0.0,True
264,29.07799999997951,2.016978182931231,-0.024892171251525135,91.6300048828125,0.0,0.25,0.0,True
265,29.18699999997625,2.0167268453111946,-0.03628879031951143,91.59000396728516,0.0,0.25,0.0,True
266,29.29599999997299,2.0156301806586714,-0.06050568748517453,91.59000396728516,0.0,0.25,0.0,True
267,29.40600000001723,2.0153192767989907,-0.0717805859633464,91.57000350952148,0.0,0.25,0.0,True
268,29.51500000001397,2.014921992658874,-0.0836533105769828,91.60000228881836,0.0,0.25,0.0,True
269,29.625,2.014244499757041,-0.0950372786101295,91.72000503540039,0.0,0.25,0.0,True
270,29.71799999999348,2.0137664327117446,-0.10654729838982076,91.69000244140625,0.0,0.25,0.0,True
271,29.82799999997951,2.0131532260259752,-0.1180535181244997,91.67000198364258,0.0,0.25,0.0,True
272,29.93699999997625,2.013103372880225,-0.12909631711727138,91.76000213623047,0.0,0.25,0.0,True
273,30.04599999997299,2.0123688699522106,-0.13939778632708608,91.76000213623047,0.0,0.25,0.0,True
274,30.15600000001723,2.011411852065353,-0.1525737702281389,91.74000549316406,0.0,0.25,0.0,True
275,30.26500000001397,2.0110689175212753,-0.16408781873130915,91.76000213623047,0.0,0.25,0.0,True
276,30.375,2.010154572683338,-0.17558422757427106,91.79000473022461,0.0,0.25,0.0,True
277,30.5,2.009550092886907,-0.1993350885110932,91.7300033569336,0.0,0.25,0.0,True
