Sample,Timestamp,Elapsed_s,X_m,Y_m,Heading_deg,Command_X,Command_Y,Command_Z,TranslationAccepted,TranslationMagnitude_m,HeadingDelta_deg
75,10:29:59,16.17199999996228,1.777852198894074,0.007646044335069321,-1.3899993896484375,0.0,0.25,0.0,True,0.022322268164161232,-0.0999908447265625
76,10:29:59,16.39100000000326,1.8012553671418454,0.007737007731363098,-1.4300079345703125,0.0,0.25,0.0,True,0.02340334502529413,-0.040008544921875
77,10:30:00,16.59399999998277,1.8260911773089579,0.008140426594790032,-1.3899993896484375,0.0,0.25,0.0,True,0.024839086405023227,0.040008544921875
78,10:30:00,16.79699999996228,1.8495986433713025,0.008867901960665545,-1.4799957275390625,0.0,0.25,0.0,True,0.023518719801048638,-0.089996337890625
79,10:30:00,17.0,1.8840211678597463,0.009886689654082525,-1.6800079345703125,0.0,0.25,0.0,True,0.034437597484751475,-0.20001220703125
80,10:30:00,17.21899999998277,1.905597502541523,0.010948564134887056,-1.75,0.0,0.25,0.0,True,0.021602448836023764,-0.0699920654296875
81,10:30:00,17.42199999996228,1.9312721451074775,0.011455757869647922,-1.75,0.0,0.25,0.0,True,0.0256796517962005,0.0
82,10:30:01,17.625,1.9553894644457068,0.011862907744335049,-1.8300018310546875,0.0,0.25,0.0,True,0.024120755856369608,-0.0800018310546875
83,10:30:01,17.82799999997951,1.9787781223627499,0.012538831030504377,-1.82000732421875,0.0,0.25,0.0,True,0.023398422841064435,0.0099945068359375
84,10:30:01,18.030999999959022,2.001931098377843,0.013078730818367103,-1.8800048828125,0.0,0.25,0.0,True,0.023159270069162727,-0.05999755859375
85,10:30:01,18.23499999998603,2.0250838366718105,0.01362873047971316,-1.8699951171875,0.0,0.25,0.0,True,0.02315927006916284,0.010009765625
86,10:30:02,18.64100000000326,2.0601167865645627,0.014329111429626378,-1.779998779296875,0.0,0.0,0.15,True,0.03503995022346757,0.089996337890625
87,10:30:02,19.04699999996228,2.1039107339385925,0.015131299574201387,-1.9499969482421875,0.0,0.0,0.15,True,0.0438012937299642,-0.1699981689453125
88,10:30:02,19.25,2.1091361571149876,-0.008422607975714385,1.6300048828125,0.0,0.0,0.15,True,0.024126574730831317,3.5800018310546875
89,10:30:02,19.45299999997951,2.1079757909925307,-0.03172212032893944,6.430000305175781,0.0,0.0,0.0,True,0.023328388830697936,4.799995422363281
90,10:30:03,19.85999999998603,2.1054375978684057,-0.057257073271269776,10.959999084472656,0.0,0.0,0.15,True,0.02566079200068423,4.6699981689453125
91,10:30:03,20.06299999996554,2.0989193341943895,-0.08640821812645348,16.54999542236328,0.0,0.0,0.15,True,0.029871006137924164,5.589996337890625
92,10:30:03,20.26600000000326,2.0896980243394885,-0.1153003350214678,22.479995727539062,0.0,0.0,0.15,True,0.030327989945185357,5.930000305175781
93,10:30:03,20.48499999998603,2.0770014837884307,-0.1443093291108979,28.269996643066406,0.0,0.0,0.15,True,0.03166581563840169,5.790000915527344
94,10:30:04,20.68799999996554,2.0615682155357598,-0.17003948102761823,34.099998474121094,0.0,0.0,0.15,True,0.030003774539487604,5.8300018310546875
95,10:30:04,20.89100000000326,2.0426694708441477,-0.19663363185799698,40.06999969482422,0.0,0.0,0.15,True,0.03262531853189598,5.970001220703125
96,10:30:04,21.09399999998277,2.0222299875319982,-0.21963943327546687,45.849998474121094,0.0,0.0,0.15,True,0.030774004889316874,5.779998779296875
97,10:30:04,21.29699999996228,1.9992642630504787,-0.2405670014111564,51.68000030517578,0.0,0.0,0.15,True,0.031070687295825912,5.8300018310546875
98,10:30:04,21.5,1.9749464871338889,-0.258197821346607,57.349998474121094,0.0,0.0,0.15,True,0.03003664490461204,5.6699981689453125
99,10:30:05,21.70299999997951,1.9363357957097938,-0.2805256924180659,66.2699966430664,0.0,0.0,0.15,True,0.04460178604978034,8.919998168945312
100,10:30:05,21.905999999959022,1.9063397192327016,-0.2925528709928755,72.15999603271484,0.0,0.0,0.15,True,0.03231745083526726,5.8899993896484375
101,10:30:05,22.10999999998603,1.8759126393264114,-0.30077305926996334,78.03999710083008,0.0,0.0,0.15,True,0.031517910573744395,5.880001068115234
102,10:30:05,22.31299999996554,1.8541671177168215,-0.30541696087181136,82.17999649047852,0.0,0.25,0.0,True,0.022235861399117905,4.1399993896484375
103,10:30:06,22.51600000000326,1.8559514600898157,-0.31643691931724666,82.5999984741211,0.0,0.25,0.0,True,0.011163483409903146,0.4200019836425781
104,10:30:06,22.71899999998277,1.8582972344098931,-0.33694356638010087,82.80999755859375,0.0,0.25,0.0,True,0.020640378652563574,0.20999908447265625
105,10:30:06,22.92199999996228,1.860538274557219,-0.3613331790955284,82.79999923706055,0.0,0.25,0.0,True,0.02449235532468187,-0.009998321533203125
106,10:30:06,23.125,1.8627543540244644,-0.384516136611589,82.86999893188477,0.0,0.25,0.15,True,0.023288635155298727,0.06999969482421875
107,10:30:06,23.32799999997951,1.850891765801414,-0.4117509256341496,85.69999694824219,0.0,0.25,0.0,True,0.02970613964238784,2.829998016357422
108,10:30:07,23.530999999959022,1.8451631963348925,-0.44153641714621905,87.56999588012695,0.0,0.25,0.0,True,0.03033137010997559,1.8699989318847656
109,10:30:07,23.73499999998603,1.8456750982720382,-0.4660155813657008,87.43999862670898,0.0,0.25,0.0,True,0.02448451601477167,-0.12999725341796875
110,10:30:07,23.93799999996554,1.8464034362910642,-0.4896452000232906,87.3499984741211,0.0,0.25,0.0,True,0.02364084080935098,-0.09000015258789062
111,10:30:07,24.14100000000326,1.8472140260737477,-0.5142325148430047,87.2599983215332,0.0,0.25,0.0,True,0.02460067287371475,-0.09000015258789062
112,10:30:07,24.34399999998277,1.8481586289520173,-0.5391743807735797,87.12999725341797,0.0,0.25,0.0,True,0.02495974660721568,-0.13000106811523438
113,10:30:08,24.54699999996228,1.8493117581429717,-0.5632651668273742,87.05999755859375,0.0,0.25,0.0,True,0.024118368096136322,-0.06999969482421875
114,10:30:08,24.75,1.850821389437213,-0.5867366130155965,86.92999649047852,0.0,0.25,0.0,True,0.02351994414983103,-0.13000106811523438
115,10:30:08,24.95299999997951,1.8516198127539463,-0.6114481558554363,86.79999923706055,0.0,0.25,0.0,True,0.024724437896905527,-0.12999725341796875
116,10:30:08,25.17199999996228,1.8530276191819415,-0.6361262585880402,86.66999816894531,0.0,0.25,0.0,True,0.024718225531369625,-0.13000106811523438
117,10:30:08,25.375,1.8543644859140826,-0.6597268297262926,86.5099983215332,0.0,0.25,0.0,True,0.023638404572035265,-0.15999984741210938
118,10:30:09,25.57799999997951,1.8558815152865382,-0.6854804287317835,86.43999862670898,0.0,0.25,0.0,True,0.02579824102245184,-0.06999969482421875
119,10:30:09,25.780999999959022,1.8571929494696746,-0.7098042389624784,86.40999603271484,0.0,0.25,0.0,True,0.024359137992867368,-0.030002593994140625
120,10:30:09,25.98499999998603,1.8585949873716525,-0.7337619265856467,86.22999572753906,0.0,0.25,0.0,True,0.02399867718287603,-0.18000030517578125
121,10:30:09,26.18799999996554,1.8601511928858698,-0.7561463929276762,86.16999816894531,0.0,0.25,0.0,True,0.02243849613989165,-0.05999755859375
122,10:30:09,26.39100000000326,1.8614661450916425,-0.7823960656626971,85.97999572753906,0.0,0.25,0.0,True,0.02628258773407155,-0.19000244140625
123,10:30:10,26.59399999998277,1.8631719820258579,-0.8091005242976699,85.81999588012695,0.0,0.25,0.0,True,0.026758886199412434,-0.15999984741210938
124,10:30:10,26.79699999996228,1.8649365122731854,-0.8349588997261274,85.7599983215332,0.0,0.25,0.0,True,0.025918509733254092,-0.05999755859375
125,10:30:10,27.0,1.8668820393507348,-0.8594801730774073,85.48999786376953,0.0,0.25,0.0,True,0.024598331699073984,-0.2700004577636719
126,10:30:10,27.20299999997951,1.868777088110247,-0.8837646948859038,85.2599983215332,0.0,0.25,0.0,True,0.024358349888041857,-0.22999954223632812
127,10:30:10,27.405999999959022,1.8713091469154661,-0.9079958371288707,85.08999633789062,0.0,0.25,0.0,True,0.02436307813458682,-0.17000198364257812
128,10:30:11,27.60999999998603,1.8730530477230185,-0.9309697569333871,84.8499984741211,0.0,0.25,0.0,True,0.023040012613081088,-0.23999786376953125
129,10:30:11,27.81299999996554,1.8767155205528012,-0.9706381830457851,84.5999984741211,0.0,0.25,0.0,True,0.03983714017677062,-0.25
130,10:30:11,28.01600000000326,1.879501497560207,-0.9945999104179644,84.43999862670898,0.0,0.25,0.0,True,0.02412314338025706,-0.15999984741210938
131,10:30:11,28.21899999998277,1.881725735970169,-1.0199421723766373,84.27999877929688,0.0,0.25,0.0,True,0.0254396831286545,-0.15999984741210938
132,10:30:11,28.42199999996228,1.8840941169592407,-1.043943973373882,84.11999893188477,0.0,0.25,0.0,True,0.02411836809613655,-0.15999984741210938
133,10:30:12,28.625,1.8865999572316015,-1.06865556141428,83.97999572753906,0.0,0.25,0.0,True,0.024838313528678543,-0.14000320434570312
134,10:30:12,28.82799999997951,1.8891002595781845,-1.0926439787817597,83.78999710083008,0.0,0.25,0.0,True,0.024118368096136322,-0.18999862670898438
135,10:30:12,29.030999999959022,1.8917796580742736,-1.1184236213411891,83.72999572753906,0.0,0.25,0.0,True,0.025918509733254092,-0.060001373291015625
136,10:30:12,29.23499999998603,1.8943822678557056,-1.1430048396386798,83.53999710083008,0.0,0.25,0.0,True,0.024718613849957202,-0.18999862670898438
137,10:30:12,29.43799999996554,1.8970289619061231,-1.1667360921138135,83.39999771118164,0.0,0.25,0.0,True,0.023878386323934284,-0.1399993896484375
138,10:30:13,29.64100000000326,1.8997323886769528,-1.1910649854202862,83.2699966430664,0.0,0.25,0.0,True,0.024478634884792256,-0.13000106811523438
139,10:30:13,29.84399999998277,1.9025974495379012,-1.2154958951176495,83.02999877929688,0.0,0.25,0.0,True,0.024598331699073984,-0.23999786376953125
140,10:30:13,30.04699999996228,1.9060083594438164,-1.2403434659457533,82.91999816894531,0.0,0.25,0.0,True,0.025080591748280288,-0.1100006103515625
141,10:30:13,30.25,1.9087926129435837,-1.2652690354456249,82.74999618530273,0.0,0.25,0.0,True,0.02508059174828006,-0.17000198364257812
142,10:30:13,30.46899999998277,1.9119693950185748,-1.2882093895358395,82.5099983215332,0.0,0.25,0.0,True,0.023159270069162616,-0.23999786376953125
143,10:30:14,30.655999999959022,1.9153632746936322,-1.3136622736189991,82.29999923706055,0.0,0.25,0.0,True,0.025678156619966558,-0.20999908447265625
144,10:30:14,30.875,1.918989948824378,-1.3387202222922978,82.16999816894531,0.0,0.25,0.0,True,0.02531903546670553,-0.13000106811523438
145,10:30:14,31.07799999997951,1.9220701638912892,-1.3623999183009865,82.0099983215332,0.0,0.25,0.0,True,0.023879190269402717,-0.15999984741210938
146,10:30:14,31.280999999959022,1.9256837558735078,-1.3884284796146953,81.87999725341797,0.0,0.25,0.0,True,0.02627820486782639,-0.13000106811523438
147,10:30:14,31.48499999998603,1.9292671166961408,-1.412764408764668,81.68999862670898,0.0,0.25,0.0,True,0.024598331699073984,-0.18999862670898438
148,10:30:15,31.68799999996554,1.932678546150825,-1.436397848685906,81.54999923706055,0.0,0.25,0.0,True,0.023878386323934284,-0.1399993896484375
149,10:30:15,31.89100000000326,1.9185077790860308,-1.4655688333256933,85.30999755859375,0.0,0.25,0.0,True,0.03243080301286675,3.759998321533203
150,10:30:15,32.09399999998277,1.9181165919035414,-1.4936413572471066,85.80999755859375,0.0,0.25,0.0,True,0.028075249361850168,0.5
151,10:30:15,32.29699999996228,1.9201599695470342,-1.5192384573260072,85.67999649047852,0.0,0.25,0.0,True,0.025678530422186843,-0.13000106811523438
152,10:30:15,32.5,1.921777271322263,-1.542220383364698,85.57999801635742,0.0,0.25,0.0,True,0.02303876275931516,-0.09999847412109375
153,10:30:16,32.70299999997951,1.9236760595585345,-1.5686712289012925,85.30999755859375,0.0,0.25,0.0,True,0.026518910731155497,-0.2700004577636719
154,10:30:16,32.90599999995902,1.925861525383724,-1.594135877898692,85.18999862670898,0.0,0.25,0.0,True,0.02555825912369294,-0.11999893188476562
155,10:30:16,33.10999999998603,1.9290072223904753,-1.6302364824260502,84.8499984741211,0.0,0.25,0.0,True,0.03623739859453212,-0.3400001525878906
156,10:30:16,33.32799999997951,1.93168717929988,-1.6564996612925211,84.69999694824219,0.0,0.25,0.0,True,0.026399559337392547,-0.15000152587890625
157,10:30:17,33.51600000000326,1.925064324105905,-1.6768196715873267,85.47999572753906,0.0,0.0,0.15,True,0.021372061886990878,0.779998779296875
158,10:30:17,33.73499999998603,1.895581592372619,-1.6810378524943212,91.18999862670898,0.0,0.0,0.15,True,0.029782956881764494,5.710002899169922
159,10:30:17,33.93799999996554,1.8652131816146778,-1.6798340436174484,96.96999740600586,0.0,0.0,0.15,True,0.030392260984913235,5.779998779296875
160,10:30:17,34.14100000000326,1.835185373091594,-1.6748014652925043,102.5099983215332,0.0,0.0,0.15,True,0.030446611129905505,5.540000915527344
161,10:30:17,34.34399999998277,1.80389199098261,-1.6672932396051994,108.31999778747559,0.0,0.0,0.15,True,0.03218150426549968,5.809999465942383
162,10:30:18,34.54699999996228,1.7741140843674315,-1.6574746327150829,114.31999778747559,0.0,0.0,0.15,True,0.0313548842071684,6.0
163,10:30:18,34.75,1.7439623016629293,-1.643433387335826,120.169997215271,0.0,0.0,0.15,True,0.03326088651945437,5.84999942779541
164,10:30:18,34.95299999997951,1.717222555877331,-1.6274408135072516,126.00999760627747,0.0,0.0,0.15,True,0.031157285220969128,5.84000039100647
165,10:30:18,35.15599999995902,1.6916761175272326,-1.607881468667315,131.85999751091003,0.0,0.0,0.15,True,0.032174345105113335,5.849999904632568
166,10:30:18,35.35999999998603,1.6705060734109893,-1.588525075869842,137.80999755859375,0.0,0.0,0.15,True,0.028685200191279053,5.950000047683716
167,10:30:19,35.56299999996554,1.6479473060803738,-1.5614640345535677,143.7299976348877,0.0,0.0,0.15,True,0.03523063923061779,5.920000076293945
168,10:30:19,35.76600000000326,1.6297447982029596,-1.5364937647992156,149.42999839782715,0.0,0.0,0.15,True,0.03090057709222336,5.700000762939453
169,10:30:19,35.96899999998277,1.6144622250041973,-1.5087671765786428,155.4499969482422,0.0,0.0,0.15,True,0.03165944942554645,6.019998550415039
170,10:30:19,36.17199999996228,1.6020627701198469,-1.4797089451082714,161.37999725341797,0.0,0.0,0.15,True,0.03159315270141182,5.930000305175781
171,10:30:19,36.375,1.5932371229113242,-1.4494887038303679,167.36999893188477,0.0,0.0,0.0,True,0.031482614750747935,5.990001678466797
172,10:30:20,36.57799999997951,1.5901124388984722,-1.4334285670022973,170.6099967956543,0.0,0.0,0.0,True,0.016361284946987575,3.2399978637695312
173,10:30:21,37.79699999996228,1.5891948729326653,-1.4268756269456375,171.42999649047852,0.0,0.0,0.0,True,0.006616868646707606,0.8799972534179688
